178000	1460	4	2	1	2	0	3	1	27095	0	41
171900	1580	2	1	0	1	0	3	4	12417	0	51
165500	1460	3	2	1	2	0	3	1	22493	0	42
183500	1540	3	2	1	2	0	3	3	15801	0	10
135000	1388	2	1	0	2	0	3	1	26106	0	51
175000	1624	3	2	1	2	0	3	1	39219	0	54
149500	1580	2	1	1	2	0	3	1	11166	0	36
177500	1820	3	2	1	2	0	3	1	22104	0	42
155000	1733	4	1	1	1	0	3	4	22398	0	66
145000	1896	3	2	0	2	0	3	6	32753	0	77
178000	2038	2	2	0	2	0	3	7	47884	0	84
156000	1436	3	2	0	3	0	3	1	43594	0	82
159000	1690	3	2	0	1	0	3	5	28518	0	80
160000	1496	2	2	0	1	0	3	5	43335	0	102
112000	1668	2	1	0	1	0	3	1	19612	0	54
84000	980	1	1	0	1	0	3	1	17686	0	51
155000	2562	3	2	0	2	0	3	7	40800	0	117
360000	2304	5	4	1	3	0	2	1	70240	0	24
104000	1268	2	1	0	1	0	3	1	21067	0	55
420000	2283	3	3	1	3	0	1	1	18524	1	5
355000	2060	2	3	1	2	0	2	1	38623	1	5
165000	2087	2	2	1	2	0	2	1	24764	1	36
244000	2081	4	2	1	2	0	2	3	24993	1	22
179900	1696	3	3	1	2	0	2	2	22294	1	24
253000	2222	4	2	0	2	0	2	1	71527	1	47
200000	2110	5	3	1	2	0	2	1	15332	1	45
200000	1774	4	2	0	2	0	3	1	15528	1	39
147700	1592	3	2	1	2	0	3	1	11221	1	45
188700	1748	3	2	1	2	0	3	1	23939	1	30
177000	1985	3	1	0	2	0	3	1	69975	1	54
585000	2558	2	4	1	3	1	1	3	24601	0	18
549900	4000	6	5	1	3	1	1	10	23595	0	23
675000	3942	4	3	1	2	0	1	7	18920	0	12
830000	3889	4	4	1	3	0	1	7	28378	0	11
920000	3857	4	5	1	3	0	1	1	32793	0	5
855000	4756	4	4	1	3	0	1	7	22215	0	12
585500	3302	4	3	1	3	0	1	7	26463	0	20
399000	2629	3	3	1	2	0	1	9	24778	0	13
790000	4418	5	5	1	3	0	1	7	22024	0	5
665000	4746	4	4	1	3	0	1	7	23368	0	6
725000	3242	3	3	1	3	0	1	1	27173	0	13
647000	2464	3	3	1	3	0	1	1	31703	0	10
780000	4419	4	5	1	7	0	1	1	56127	0	15
657500	3877	3	3	1	3	0	1	7	24639	0	10
578000	3808	5	4	1	3	0	1	7	23324	0	20
500000	3376	5	4	1	2	0	1	7	18452	0	55
484530	2940	3	3	1	3	1	1	7	20639	0	23
609000	2654	5	3	1	3	0	1	1	12821	0	5
635000	2672	4	3	1	3	0	1	1	28049	0	7
519000	3386	4	4	1	3	0	1	7	24008	0	8
625100	3648	4	4	1	3	0	1	7	26604	0	10
585444	3455	4	5	1	3	0	1	7	22468	0	7
399900	3321	3	4	1	3	1	1	7	15012	0	31
389900	2817	4	3	1	3	0	1	7	31214	0	6
649000	3210	3	5	1	3	0	1	1	30033	0	7
535000	3588	4	5	1	3	0	1	7	22530	0	15
640000	2705	3	3	1	3	0	1	1	22196	0	8
600000	2344	4	3	1	2	0	1	1	86004	0	77
582500	4264	5	4	1	4	0	1	7	24983	0	7
545000	2615	3	3	1	3	0	1	1	21722	0	6
480000	3608	6	4	1	3	0	1	7	25219	0	21
595000	2479	4	4	1	3	0	1	1	29805	0	13
610000	3251	3	4	1	3	1	1	1	25570	0	17
570000	2547	2	3	1	3	0	1	1	21789	0	6
479000	5032	7	3	1	3	0	1	7	22000	0	13
545000	4973	6	6	1	3	1	1	7	56139	0	15
335000	2582	4	3	1	2	0	1	2	23256	0	36
629000	3139	6	4	1	2	1	1	1	21810	0	25
505500	3516	4	4	1	3	0	1	7	19867	0	23
528750	2129	0	0	1	3	0	1	1	37414	0	10
370000	2936	4	4	1	3	0	1	7	16437	0	15
529000	3351	5	4	1	3	0	1	7	24216	0	8
490000	3136	4	4	1	3	0	1	7	27158	0	13
535000	3525	4	5	1	3	0	1	7	27501	0	6
612000	3917	6	5	1	3	0	1	7	37972	0	7
442500	2702	4	3	1	3	0	1	1	39643	0	11
500000	3644	3	4	1	3	0	1	7	21895	0	18
539000	3072	4	4	1	3	0	1	1	25158	0	10
545500	3233	4	4	1	3	0	1	7	22961	0	11
424000	2918	4	4	1	3	0	1	7	22003	0	14
325000	3266	4	3	1	3	0	1	7	16640	0	17
367000	2940	4	7	1	2	0	1	7	22003	0	14
470000	3430	3	4	1	2	1	1	7	25018	0	36
393000	2472	4	4	1	3	0	1	1	21784	0	15
530000	2878	4	4	1	3	0	1	1	68351	0	10
400000	2537	3	3	1	2	0	1	1	11053	0	9
403500	3858	4	4	1	3	0	1	7	22224	0	15
550000	2742	3	3	1	3	0	1	1	22306	0	11
380000	3460	5	4	1	2	0	1	1	18571	0	30
500000	3836	5	4	1	3	0	1	5	48465	0	20
465000	4453	7	5	1	2	0	1	7	15595	0	28
451500	4080	5	4	1	3	0	1	7	22134	0	19
336000	3301	3	4	1	2	0	1	3	18741	0	25
550000	3828	4	5	1	2	1	1	1	17051	0	27
450000	2973	4	3	1	2	0	2	7	21999	0	22
440000	2821	5	4	1	2	1	2	1	32914	0	40
515000	2950	5	3	1	2	0	2	1	21598	0	33
415000	2362	3	3	1	2	0	2	3	21604	0	25
380000	3092	3	4	1	2	0	2	3	20081	0	24
489500	2866	4	4	0	2	0	2	7	22424	0	20
478000	3369	5	4	1	3	0	2	7	21161	0	21
460000	3068	4	4	1	3	0	2	7	18289	0	14
379900	2380	3	3	1	3	0	2	1	21999	0	4
390000	2225	2	3	1	3	0	2	1	38722	0	5
338000	2655	3	3	1	2	0	2	1	21960	0	54
675000	3855	4	4	1	3	0	2	7	35845	0	6
440000	2892	4	4	1	2	0	2	6	35839	0	25
500000	3832	4	3	1	2	0	2	1	28722	0	50
470000	3164	6	4	1	2	0	2	7	20505	0	20
317500	2620	3	2	1	3	0	2	7	12266	0	77
430000	3076	6	4	1	3	0	2	7	26648	0	18
430000	4022	6	4	1	3	0	2	7	18429	0	16
475000	3377	4	3	1	3	0	2	7	22495	0	5
389000	2858	5	4	1	1	0	2	7	23981	0	13
400000	3540	4	4	1	3	1	2	7	18012	0	22
395000	3045	4	3	1	1	0	2	7	34356	0	11
395000	4150	4	3	0	3	0	2	7	21778	0	68
296000	1778	2	2	1	2	0	2	7	24022	0	11
387500	2412	2	3	1	3	0	2	3	22676	0	16
353000	2668	4	3	1	2	0	2	2	18384	0	24
350000	2274	4	3	1	3	0	2	1	22049	0	16
437632	2936	4	3	1	3	0	2	5	22844	0	22
447500	2526	2	2	1	0	0	2	1	28248	0	6
318500	2449	4	4	1	2	0	2	3	22075	0	17
352000	3131	4	4	1	2	0	2	7	15209	0	14
295000	2536	3	3	1	3	0	2	7	39427	0	15
313500	3314	2	3	1	3	0	2	7	24339	0	18
330000	2230	3	2	1	2	0	2	1	24798	0	16
400000	2631	4	4	0	2	0	2	7	44885	0	17
325000	2638	4	3	1	2	0	2	3	25747	0	24
340000	2756	4	3	1	2	1	2	7	22546	0	29
399900	3262	5	4	1	2	0	2	7	25541	0	24
249900	1936	4	4	1	3	0	2	3	12850	0	15
389000	3148	4	4	1	3	1	2	7	16587	0	33
364500	2616	3	4	1	2	0	2	7	32655	0	25
357500	3630	4	3	1	2	0	2	7	23283	0	33
295000	1954	3	3	1	3	1	2	3	19300	0	40
274500	1926	5	3	1	2	0	2	7	26418	0	16
259000	2556	3	2	1	2	0	2	1	80886	0	45
415000	2282	5	4	1	2	0	2	3	23003	0	15
443000	3314	3	4	1	3	0	2	7	22012	0	16
249000	2001	3	3	1	2	0	2	3	23812	0	21
330000	2607	5	2	1	2	0	2	3	23139	0	26
291000	2840	4	4	1	2	0	2	7	23079	0	37
418000	3036	3	5	0	2	0	2	7	33746	0	25
320000	2240	4	2	1	3	0	2	3	18682	0	28
264000	1788	3	3	0	2	0	2	1	18484	0	33
381000	2620	5	4	1	2	0	2	7	28093	0	37
250000	1480	3	3	1	2	0	2	3	14230	0	18
360000	2588	3	3	1	2	1	2	2	19004	0	34
369500	3138	4	4	1	2	0	2	7	18190	0	33
285400	2460	5	4	1	2	0	2	7	27492	0	23
409000	3566	4	4	1	2	0	2	7	18044	0	26
333000	2692	5	4	1	3	0	2	7	22020	0	18
362000	2958	5	4	1	3	0	2	7	45200	0	15
387500	3164	4	4	1	2	1	2	7	23856	0	36
239000	2058	3	3	1	2	0	2	2	21046	0	33
299900	2717	3	4	1	2	0	2	7	22083	0	19
335000	2920	4	3	1	3	0	2	7	22434	0	15
275000	2554	5	3	1	2	0	2	7	21820	0	42
328000	2805	3	4	1	2	0	2	7	22582	0	14
333000	2736	4	3	1	2	1	2	7	29591	0	23
397000	3516	5	7	1	3	0	2	7	34795	0	6
374800	3536	6	4	1	2	1	2	7	19997	0	24
520000	2138	5	3	1	3	0	2	1	86830	0	46
325000	2718	4	4	1	3	0	2	6	22842	0	24
295000	2178	5	3	1	2	0	2	1	25891	0	44
415000	3152	5	4	1	2	0	2	6	24446	0	22
224900	2611	3	3	1	2	0	2	7	6924	0	15
265000	2060	4	3	1	2	0	2	2	13091	0	21
299900	2448	4	4	1	3	0	2	7	26790	0	23
390000	4050	6	5	1	2	1	2	7	18262	0	36
271000	2414	3	3	1	2	0	2	7	24357	0	88
330000	3072	4	3	1	2	0	2	7	16431	0	36
350000	2525	3	3	1	3	0	2	4	27138	0	19
310000	2866	5	3	1	3	0	2	7	25249	0	41
340000	3246	4	4	1	3	0	2	7	52218	0	15
307000	2707	4	4	1	2	0	2	7	22094	0	10
304000	2300	5	3	1	2	0	2	3	35824	0	41
275900	1860	3	3	1	2	0	2	1	40741	0	45
315000	3636	5	3	1	2	0	2	7	19776	0	26
295000	1910	4	3	1	2	0	2	1	30996	0	34
251010	2280	4	2	1	2	0	2	1	25543	0	46
335000	3386	4	5	0	2	0	2	7	38428	0	37
343500	2324	5	4	1	3	0	2	3	22435	0	35
297000	1970	4	3	1	2	0	2	3	25814	0	30
281000	2062	3	3	1	2	1	2	2	23608	0	25
235000	2617	4	3	1	2	0	2	7	8903	0	17
237000	2612	4	3	1	2	0	2	7	10144	0	17
274900	2472	3	3	1	2	0	2	7	22451	0	33
229900	1922	4	2	1	2	0	2	1	15791	0	45
259000	1852	3	2	1	2	0	2	3	22204	0	18
245000	2239	3	3	1	2	0	2	3	22216	0	16
208000	2068	3	2	1	2	0	2	1	34773	0	23
421000	2101	3	3	0	2	0	2	1	65499	0	46
320000	2200	4	3	1	2	0	2	1	31450	0	34
256000	1972	3	3	0	2	0	2	3	32027	0	13
275000	2007	3	3	1	2	1	2	3	21311	0	43
222000	2612	4	3	1	2	0	2	7	8229	0	17
249900	2124	4	1	1	3	0	2	2	21834	0	28
273500	2612	4	3	1	2	0	2	7	8924	0	17
218500	2548	2	2	1	2	0	2	3	10210	0	18
377000	2767	3	3	1	3	0	2	4	75232	0	61
220000	2025	3	3	1	2	0	2	3	19618	0	13
192900	1956	4	2	1	2	0	2	2	21779	0	40
298750	2460	4	3	1	2	0	2	3	23907	0	35
315000	2764	3	3	1	3	0	2	7	23947	0	30
315000	2004	4	3	1	2	0	2	3	24453	0	35
465900	2852	4	3	1	2	1	2	7	34040	0	41
239500	2096	3	3	1	2	0	2	1	15237	0	25
276000	2330	3	3	1	2	0	2	7	17433	0	13
226000	2520	4	3	1	2	0	2	7	12145	0	24
235000	2528	3	3	1	2	0	2	3	26469	0	25
247000	2030	4	3	1	3	0	2	3	23202	0	14
182000	2208	2	2	1	2	0	2	7	6734	0	17
180000	1500	2	1	1	0	0	2	3	39776	0	64
249000	2078	5	3	1	2	0	2	1	21512	0	37
260000	2442	4	3	1	2	0	2	2	21149	0	33
219900	2612	3	3	1	2	0	2	7	11288	0	16
295000	2268	4	3	1	3	0	2	2	23976	0	30
290000	2734	4	3	1	2	0	2	7	23488	0	31
300000	2228	4	3	1	2	0	2	3	21232	0	20
354900	3000	5	4	1	3	0	2	7	21643	0	29
261000	2404	5	3	1	3	1	2	2	17791	0	29
174500	1840	3	2	1	2	0	2	1	16356	0	42
244900	2107	3	2	0	2	0	2	6	30050	0	55
274900	2788	4	3	1	2	0	2	7	18960	0	18
214000	2416	3	3	1	2	0	2	3	15594	0	18
283000	2430	3	4	1	3	0	2	6	18164	0	18
177900	1584	3	2	1	2	0	2	2	13947	0	13
237500	1873	3	3	1	2	0	2	3	21998	0	24
202150	1644	4	3	1	2	0	2	2	19499	0	26
235000	2400	4	3	1	2	0	2	7	44347	0	26
217000	2094	4	3	1	2	0	2	3	18617	0	18
285000	2561	3	3	1	3	0	2	7	18985	0	21
217500	1752	3	2	1	2	0	2	2	24053	0	26
210000	1738	5	3	1	2	0	2	3	15206	0	19
183340	2068	3	2	1	3	0	2	1	24325	0	25
252000	2428	4	3	1	2	0	2	7	22727	0	36
237000	2090	4	2	1	2	0	2	1	22055	0	33
205000	1820	3	2	1	2	0	2	2	28023	0	58
285000	3219	4	4	1	2	0	2	6	28200	0	58
210000	2654	3	5	1	2	0	2	1	28882	0	40
280000	1802	4	3	1	2	0	2	1	27700	0	46
207000	1765	3	2	1	2	0	2	2	22983	0	26
221000	2786	4	3	1	2	0	2	7	22875	0	26
257000	1794	3	2	1	2	0	2	3	21691	0	42
274000	2768	3	3	0	2	0	2	7	26268	0	81
262000	2288	3	2	1	2	0	2	3	16975	0	39
204400	2028	3	2	1	2	0	2	1	26777	0	51
254900	2620	5	3	1	2	0	2	7	27989	0	36
244000	1644	3	3	1	2	0	2	2	32164	0	22
213000	1888	3	2	1	3	0	2	1	14757	0	44
240000	2116	4	3	1	2	0	2	7	22041	0	38
235000	2313	4	3	1	2	0	2	7	24705	0	30
206000	1824	4	2	1	2	0	2	1	14748	0	43
237000	1942	4	3	1	2	0	2	2	23105	0	30
274000	2184	4	3	1	2	0	2	3	19090	0	25
275000	2578	3	3	1	2	0	2	7	22299	0	37
218400	2036	4	3	1	2	0	2	7	21996	0	42
156000	1384	2	1	0	2	0	2	1	26706	0	41
220000	1826	4	3	1	2	0	2	1	19870	0	50
171500	1681	3	2	1	1	0	2	1	15985	0	45
180000	1726	3	2	1	2	0	2	1	26769	0	40
204000	1910	3	2	1	2	0	2	3	15423	0	44
307000	2664	4	3	1	2	0	2	7	22684	0	40
265000	2116	3	3	1	2	0	2	2	33344	0	26
209900	2030	3	3	1	2	0	2	1	21914	0	43
173000	1940	3	2	0	2	0	2	3	11610	0	46
189000	1676	3	3	0	2	0	2	3	21780	0	37
222500	2120	3	2	1	2	1	2	1	17883	0	43
265000	2152	4	3	1	2	0	2	1	26075	0	15
264670	1984	4	3	1	2	0	2	1	31204	0	36
200750	1575	3	3	1	2	0	2	1	25543	0	45
227900	1798	3	3	1	2	0	2	2	17820	0	24
255000	2017	3	1	0	1	0	2	3	86571	0	44
208500	1904	3	3	1	2	0	2	2	15559	0	24
226900	1718	3	3	1	2	0	2	2	49613	0	26
215000	1776	4	2	0	1	0	2	2	22839	0	22
222950	2609	4	3	1	2	0	2	1	26087	0	41
239900	2226	3	3	1	2	0	2	2	13520	0	47
176000	1556	2	1	1	3	0	2	3	15623	0	43
228000	1764	2	2	1	2	0	2	3	8105	0	17
204900	1626	3	3	1	2	1	2	2	15288	0	34
258000	2012	5	3	1	2	0	2	2	21303	0	35
241850	2090	4	4	1	2	0	2	7	22010	0	39
198500	2192	4	2	1	2	0	2	2	22851	0	39
243000	2228	4	4	1	2	0	2	7	21881	0	37
187000	1825	4	2	1	2	0	2	2	15810	0	39
233000	2132	4	3	1	2	0	2	2	17159	0	36
205000	2160	3	2	1	2	0	2	7	16555	0	19
205000	1974	3	2	1	2	0	2	1	26196	0	48
189000	1696	3	3	1	2	0	2	1	31851	0	34
204900	2132	3	3	1	2	0	2	7	23986	0	33
239000	1814	4	3	1	2	1	2	2	24698	0	23
193000	1796	3	2	1	2	0	2	2	29281	0	39
260000	2268	5	3	1	2	0	2	3	35240	0	31
188000	1719	2	3	1	2	0	2	1	22009	0	42
190500	1704	3	2	1	2	0	2	3	22583	0	18
230000	2142	3	2	1	2	0	2	1	22223	0	43
240000	1705	4	2	1	2	0	2	1	42322	0	30
235000	1752	4	3	1	2	0	2	2	39267	0	24
275000	2554	5	3	1	2	1	2	7	22381	0	36
205000	1650	3	2	1	2	0	2	3	27235	0	37
280000	2816	5	3	1	2	0	2	5	29109	0	56
190000	1919	3	4	1	2	0	2	7	20093	0	64
232500	2080	3	2	1	2	0	2	1	32021	0	34
259500	2108	4	4	1	2	0	2	7	24685	0	24
275000	2480	3	3	1	2	0	2	1	22144	0	38
183900	1746	3	2	1	2	0	2	2	52136	0	28
290000	2703	3	3	0	4	0	2	1	43599	0	39
217950	1640	4	2	1	2	0	2	3	21314	0	23
220000	2196	4	3	1	2	0	2	7	17899	0	30
185000	1701	3	2	1	1	0	2	2	21938	0	20
288000	2250	3	2	1	2	0	2	4	23684	0	53
197500	2502	4	2	1	2	0	2	6	23749	0	38
179975	1762	4	3	1	2	0	2	1	15742	0	43
195000	2016	4	3	1	2	0	2	2	18102	0	39
228400	1904	3	3	1	2	1	2	2	14945	0	26
194750	1652	5	2	1	2	0	2	1	24644	0	42
195000	2042	4	3	0	2	0	2	2	21849	0	39
210000	2019	4	3	1	3	0	2	2	14837	0	42
239550	2791	5	3	1	3	0	2	4	22863	0	56
242000	2514	4	3	1	1	0	2	5	17535	0	49
185000	1746	3	2	1	2	0	2	3	12386	0	18
175000	1930	3	2	1	2	0	2	2	15923	0	46
165000	1552	3	1	1	3	0	2	3	27068	0	43
185000	1566	4	2	1	2	0	2	2	13504	0	9
173194	1669	3	2	1	2	0	2	2	24643	0	38
205150	1814	3	3	1	2	0	2	2	18714	0	24
214200	1794	3	3	1	3	0	2	2	24308	0	26
182500	1691	3	2	1	2	1	2	2	21961	0	34
205000	1834	4	3	1	2	0	2	1	30726	0	43
208000	1984	5	3	1	2	0	2	1	22047	0	41
225000	1966	4	3	1	2	0	2	1	24871	0	40
170000	1669	3	2	1	2	0	2	2	21253	0	35
216000	2132	4	3	1	2	0	2	1	41332	0	26
180000	2007	4	3	1	2	0	2	3	15992	0	43
169200	1964	4	2	1	2	0	2	7	18162	0	38
213000	2325	4	3	1	3	0	2	3	16699	0	29
210000	2196	4	3	1	2	0	2	7	29329	0	37
185000	2061	3	2	1	2	0	2	2	25379	0	46
179900	1828	3	2	1	2	0	2	3	37150	0	46
196000	1956	4	3	1	2	0	2	1	20486	0	34
219900	1852	6	3	1	2	0	2	2	20800	0	34
159900	1795	1	2	1	2	0	2	11	26467	0	22
170000	1580	2	1	0	1	0	3	5	10799	0	52
169900	1708	3	1	0	1	0	3	1	11413	0	52
189500	1700	4	2	0	2	0	3	1	14023	0	49
195000	1742	1	1	1	2	0	3	1	18250	0	41
215000	1890	4	2	1	2	0	3	1	22110	0	41
171000	1512	2	1	0	1	0	3	1	14774	0	46
179900	1840	3	1	0	2	0	3	1	40832	0	49
120000	1060	2	1	0	2	0	3	1	15001	0	55
175000	1540	3	2	0	2	0	3	1	45458	0	45
232900	1550	4	2	1	2	1	3	2	14998	0	40
229900	2787	4	2	1	1	0	3	5	39558	0	80
174900	1528	2	2	1	2	0	3	1	25193	0	20
168900	1928	2	2	0	2	0	3	5	26393	0	61
229500	2329	3	2	1	2	0	3	7	28179	0	42
236000	1940	4	3	1	2	0	3	1	15073	0	43
205500	2114	5	2	1	2	0	3	7	14526	0	36
212000	1799	3	2	1	2	0	3	2	16210	0	40
205000	1864	3	2	1	2	0	3	1	25628	0	62
193000	1581	3	2	1	2	0	3	1	15064	0	46
180000	1652	3	2	1	2	0	3	3	21875	0	43
184000	1592	4	2	0	2	0	3	1	25943	0	25
144900	1520	3	1	0	1	0	3	4	36359	0	49
255000	1792	2	2	1	2	0	3	1	31257	0	47
137000	1464	2	1	0	1	0	3	1	14999	0	45
178000	1702	3	2	0	2	0	3	1	21898	0	41
296000	2180	3	2	1	2	0	3	1	29617	0	50
186500	1486	2	2	1	2	0	3	1	18479	0	44
170000	1364	2	1	0	2	0	3	1	26369	0	60
219000	1540	4	2	1	2	0	3	2	30691	0	25
188000	1608	4	2	1	2	0	3	2	19380	0	33
195250	1668	3	1	1	2	0	3	3	17060	0	46
175000	1944	3	2	1	2	0	3	1	43562	0	51
215000	1883	4	2	1	2	1	3	1	19932	0	46
197500	2215	4	1	0	2	0	3	6	25540	0	54
249900	1916	2	2	1	2	0	3	1	20576	0	48
180000	1508	2	2	1	2	0	3	1	32469	0	43
174900	1809	3	1	1	2	0	3	2	16782	0	44
189900	1958	4	3	0	2	0	3	5	22788	0	67
154000	1592	2	1	1	2	0	3	1	10332	0	51
150000	1636	2	1	1	2	0	3	1	10000	0	52
189900	1800	3	2	0	2	0	3	2	13566	0	38
157000	1600	3	1	0	2	0	3	5	10807	0	52
182000	1550	3	1	1	2	0	3	1	15100	0	36
187650	1578	3	1	1	2	0	3	1	14631	0	44
175000	1644	3	1	1	2	0	3	1	12999	0	46
189900	1556	3	2	1	1	0	3	3	19840	0	43
175000	1672	3	1	1	2	0	3	1	22617	0	53
159900	1650	2	2	1	1	0	3	1	14997	0	45
184900	1676	3	2	0	2	0	3	1	16156	0	46
174900	1960	2	2	0	2	0	3	1	16953	0	55
143000	1649	3	1	1	1	0	3	5	20096	0	51
164900	1728	3	1	1	1	0	3	4	10999	0	52
173500	1586	3	2	1	1	0	3	1	15862	0	44
161800	1592	2	1	0	1	0	3	1	18686	0	51
148000	1514	2	2	1	1	0	3	1	16209	0	38
177000	1952	4	2	1	2	0	3	1	24377	0	39
149900	1550	3	1	1	2	0	3	1	14311	0	46
170000	1544	2	2	0	1	0	3	1	14942	0	45
142000	1566	3	1	0	1	0	3	1	15228	0	43
186900	1650	3	2	1	2	0	3	1	22000	0	41
152900	1392	2	2	0	2	0	3	1	29199	0	51
350000	2981	5	4	1	2	0	3	6	49756	0	52
130000	1412	2	1	0	1	0	3	1	16752	0	62
167900	2180	4	2	0	2	0	3	3	15001	0	54
184900	1704	2	2	1	2	0	3	1	16759	0	48
178000	1600	3	2	1	2	0	3	3	15090	0	45
111000	1276	3	2	0	1	0	3	1	11554	0	51
207000	1666	4	2	0	1	0	3	1	39523	0	48
190000	1760	3	2	1	2	0	3	2	20193	0	28
230000	1836	3	2	0	2	0	3	1	46339	0	56
165000	1636	3	1	0	2	0	3	1	20125	0	49
210000	1748	3	2	1	2	0	3	1	14512	0	45
226000	2556	4	2	0	2	0	3	6	36276	0	79
149900	1511	4	1	1	1	0	3	1	14821	0	48
155000	1524	3	2	1	2	0	3	1	21875	0	44
219900	1821	4	2	1	2	0	3	1	16696	0	46
132000	1596	1	1	0	0	0	3	1	28357	0	62
195000	2392	4	2	0	2	0	3	1	30265	0	42
155900	1748	2	1	1	2	0	3	1	16231	0	46
119900	1384	2	1	0	0	0	3	1	30002	0	53
175000	1628	3	1	1	2	1	3	1	17069	0	45
304000	1911	4	2	1	2	0	3	1	86248	0	49
190000	1624	4	3	0	1	0	3	3	15002	0	43
229100	1956	3	2	1	2	1	3	6	14710	0	18
187500	2012	4	2	0	2	0	3	5	14925	0	49
173000	1590	2	2	1	2	0	3	1	22336	0	46
170000	1687	2	1	1	1	0	3	4	20925	0	61
179000	1816	4	1	1	2	0	3	3	16508	0	46
162500	1622	3	1	1	1	0	3	3	16120	0	46
172000	1604	4	2	1	2	0	3	1	14964	0	48
153200	1592	4	2	0	1	0	3	1	16396	0	46
220000	1922	3	2	1	2	0	3	1	33579	0	50
174000	1892	3	1	1	1	0	3	3	14712	0	47
200000	1628	3	1	1	2	0	3	1	15412	0	43
161000	1644	2	2	1	2	0	3	1	17030	0	46
135000	1450	3	1	1	2	0	3	1	15868	0	47
190000	1592	3	2	1	2	0	3	1	22748	0	43
153800	1654	2	1	0	2	0	3	1	25874	0	40
144900	1388	2	1	1	2	0	3	1	10568	0	52
165000	1670	3	2	0	2	0	3	1	18525	0	49
186000	1953	3	2	1	1	0	3	1	17129	0	46
167000	2008	3	1	1	2	0	3	1	21860	0	39
189600	1650	3	2	1	2	0	3	1	34724	0	42
170000	1578	3	1	1	2	0	3	1	22485	0	27
189500	1618	3	2	1	2	0	3	1	27539	0	40
153500	1642	3	1	0	2	0	3	1	14901	0	43
159900	2008	1	2	1	2	0	3	1	31657	0	61
158000	1604	3	2	1	1	0	3	1	23534	0	42
175000	2035	4	2	1	3	0	3	7	20131	0	40
147000	1534	3	2	0	1	0	3	3	15361	0	47
155000	1624	2	2	1	2	0	3	1	16721	0	47
150000	1700	4	2	1	1	0	3	1	15391	0	48
165000	1630	3	2	1	2	0	3	2	24963	0	24
147000	1526	3	2	1	1	0	3	1	15007	0	45
146250	1672	3	1	1	2	0	3	1	22617	0	53
177500	1588	4	2	1	2	0	3	2	21925	0	22
153650	1752	4	2	1	2	0	3	6	9126	0	52
199500	1674	4	2	0	2	0	3	1	33237	0	55
186000	1980	3	1	0	1	0	3	6	47679	0	75
139900	1396	1	1	0	2	0	3	1	25879	0	52
160000	1178	1	1	0	2	0	3	1	9941	0	43
125000	1263	2	2	0	0	0	3	1	12357	0	47
359900	2377	5	2	1	2	0	3	6	51005	0	65
184500	1304	3	1	1	2	0	3	1	21305	0	51
155000	1340	3	1	0	0	0	3	1	5666	0	50
150000	1559	2	1	0	2	0	3	1	23999	0	50
146000	1412	1	2	1	0	0	3	1	4560	0	82
129000	1198	2	2	1	2	0	3	1	20918	0	77
145000	1424	2	1	1	2	0	3	1	16414	0	55
200000	1370	4	1	0	1	0	3	4	8000	0	77
149900	1584	3	2	1	2	0	3	1	13514	0	45
132000	1567	2	1	1	1	0	3	4	12249	0	68
136900	1409	2	1	0	1	0	3	1	28421	0	51
137000	1655	2	1	0	1	0	3	1	54651	0	67
